BSSID,SSID,frequency,latitude,longitude,WEP,WPA Personal,WPA Enterprise,WPA2 Personal,WPA2 Enterprise,WPA3 Personal,WPA3 Enterprise,Open,Wi-Fi Protected Setup,Mobile Hotspot,Fast Transition,Access Point,Ad Hoc,Wi-Fi 6
"64:ae:0c:01:b7:8e","Dmpm49Bjfk10","5280","40.7600849","-73.9649122","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"d8:38:fc:d6:12:cc","Carrier WiFi2","5500","40.7600849","-73.9649122","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"30:87:d9:1f:8b:78","Carrier WiFi","2412","40.7456465","-73.9753128","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"a8:9a:93:ac:16:26","MySpectrumWiFi20-2G","2412","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"60:19:71:ec:14:c5","dtsaxx-5G","5200","40.7296324","-73.9869729","false","true","false","true","false","false","false","false","true","false","false","true","false","false"
"58:6d:8f:a2:d9:c9","CobaltShark-guest","2437","40.7092419","-74.0107596","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"00:30:44:44:2c:c4","OFMTA1XWIFI","2437","40.7160743","-73.9954326","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"30:87:d9:1f:8b:79","Carrier WiFi4","2412","40.7456465","-73.9753128","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"3c:bd:c5:89:db:50","Verizon_HQZLX9","5300","40.7296324","-73.9869729","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"ea:07:b6:43:0a:e0","","5745","40.7092419","-74.0107596","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"00:30:44:44:2c:c5","OFMTA1XWIFI","5765","40.7160743","-73.9954326","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"58:6d:8f:a2:d9:c7","CobaltShark","2437","40.7092419","-74.0107596","false","true","false","true","false","false","false","false","true","false","false","true","false","false"
"5e:ef:68:5d:87:64","Drucker-guest","5200","40.7600849","-73.9649122","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"44:1e:98:31:2d:58","#DwntwnAllianceFreeWiFi","2462","40.7092419","-74.0107596","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"c8:b4:22:a4:61:1e","Elena-5G","5180","40.7600849","-73.9649122","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"6a:d7:9a:72:51:45","Gilroy Guest","5745","40.7600849","-73.9649122","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"f8:e7:1e:2b:ce:cc","Carrier WiFi","5680","40.7456465","-73.9753128","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"f8:e7:1e:2b:ce:cd","Carrier WiFi4","5680","40.7456465","-73.9753128","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"e2:cb:ac:b4:78:76","Artsy Guest","5260","40.7160743","-73.9954326","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"fc:52:8d:b3:6c:1d","TC8715D17","2462","40.7600849","-73.9649122","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"90:9a:4a:b8:05:8a","","2417","40.7092419","-74.0107596","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"30:87:d9:e0:f4:4c","Carrier WiFi2","5660","40.7600849","-73.9649122","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"c4:10:8a:a0:4b:9c","Spectrum Free Trial","5580","40.7296324","-73.9869729","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"aa:17:d8:03:2d:66","BPM Guest","5785","40.7092419","-74.0107596","false","true","false","true","false","false","false","false","false","false","false","true","false","false"
"30:87:d9:1f:8b:7c","Carrier WiFi","5540","40.7456465","-73.9753128","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"30:87:d9:1f:8b:7d","Carrier WiFi4","5540","40.7456465","-73.9753128","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"62:bd:c5:52:d3:aa","","5320","40.7296324","-73.9869729","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"6a:a2:22:f2:90:a1","","5280","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"00:11:74:8a:12:a0","","2412","40.7456465","-73.9753128","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"46:84:6a:03:31:be","","2427","40.7510079","-73.9404956","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"00:11:74:8a:12:a1","AMC Stubs Member Wi-Fi","2412","40.7456465","-73.9753128","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"00:11:74:8a:12:a2","","2412","40.7456465","-73.9753128","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"62:bd:c5:30:13:6e","","5280","40.7296324","-73.9869729","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"00:11:74:8a:12:a3","AMC-Events","2412","40.7456465","-73.9753128","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"3c:bd:c5:28:da:8b","Fios-5ZL3r","5680","40.7510079","-73.9404956","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"3c:bd:c5:28:da:8c","Fios-5ZL3r","5300","40.7510079","-73.9404956","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"80:cc:9c:23:4c:5d","NETGEAR71","2427","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"78:67:0e:12:1d:fe","Verizon_7BQVN6","5745","40.7296324","-73.9869729","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"f6:cb:ac:35:f3:dc","","5745","40.7127802","-74.0160768","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"40:e3:d6:ae:df:70","Backoffice1728","5300","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"74:3e:2b:a9:1c:58","LinkNYC Private","2437","40.7296324","-73.9869729","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"44:1e:98:31:2d:5c","#DwntwnAllianceFreeWiFi","5240","40.7092419","-74.0107596","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"44:a5:6e:40:e6:64","THE DEN","5765","40.7296324","-73.9869729","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"d4:05:98:28:d2:30","AKS 2G","2452","40.7092419","-74.0107596","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"44:ad:b1:40:54:1f","SpectrumSetup-18","5785","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"32:8d:db:84:a3:71","","2412","40.7510079","-73.9404956","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"00:11:74:8a:12:b0","","5180","40.7456465","-73.9753128","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"00:11:74:8a:12:b1","AMC Stubs Member Wi-Fi","5180","40.7456465","-73.9753128","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"00:11:74:8a:12:b2","","5180","40.7456465","-73.9753128","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"00:11:74:8a:12:b3","AMC-Events","5180","40.7456465","-73.9753128","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"f4:69:42:4f:2d:5c","Justknock#1","5220","40.7296324","-73.9869729","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"40:e1:e4:35:5c:3c","TMOBILE-5C33","2412","40.7456465","-73.9753128","false","true","false","true","false","false","false","false","false","false","false","true","false","false"
"8e:15:54:ac:25:94","InsiderGuest","5785","40.7092419","-74.0107596","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"ec:8c:a2:56:75:7c","LinkNYC Free Wi-Fi","5300","40.7456465","-73.9753128","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"dc:8d:8a:8f:cd:f9","TMOBILE-CDEE","5745","40.7510079","-73.9404956","false","true","false","true","false","false","false","false","false","false","false","true","false","false"
"dc:8d:8a:8f:cd:f8","TMOBILE-CDEE","5200","40.7510079","-73.9404956","false","true","false","true","false","false","false","false","false","false","false","true","false","false"
"44:ad:b1:4d:64:77","EVladiez","5220","40.7296324","-73.9869729","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"18:78:d4:2b:c0:b2","Fios-DVIAW","2462","40.7459372","-73.92002","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"38:ff:36:d2:a1:dc","Carrier WiFi2","5680","40.7456465","-73.9753128","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"18:78:d4:2b:c0:b0","Fios-DVIAW-5G","5220","40.7459372","-73.92002","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"cc:40:d0:06:c4:4f","NETGEAR18-5G","5765","40.7510079","-73.9404956","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"bc:e9:2f:3c:24:a9","DIRECT-A8-HP DeskJet 3700 series","2437","40.7807158","-73.914324","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"44:94:fc:85:3f:39","NETGEAR03","2437","40.7092419","-74.0107596","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"10:78:5b:30:90:58","","5240","40.7600849","-73.9649122","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"72:a2:22:ef:5d:a5","","5280","40.7510079","-73.9404956","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"3c:bd:c5:00:c8:f3","Fios-7bYqZ","5540","40.7296324","-73.9869729","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"c4:04:15:27:84:f4","R7K-50G","5765","40.7296324","-73.9869729","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"92:17:d8:c8:44:7d","","5300","40.7600849","-73.9649122","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"a8:9a:93:aa:2d:2f","MySpectrumWiFi28-5G","5180","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"d4:68:4d:67:40:ec","attwifi - Passpoint","5660","40.7092419","-74.0107596","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"68:14:01:ae:5c:45","WIFIAE5C40-5G","5785","40.7160743","-73.9954326","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"14:7d:05:b3:a4:98","jamorgan","5785","40.7296324","-73.9869729","false","false","false","true","false","false","false","false","false","false","false","true","false","true"
"10:0c:6b:44:ba:91","@A-Team","5240","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"ec:8c:a2:d6:86:dc","Carrier WiFi2","5540","40.7600849","-73.9649122","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"74:3e:2b:69:80:bc","LinkNYC Free Wi-Fi","5805","40.7296324","-73.9869729","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"3c:5c:f1:07:0d:05","Wolf 359","5805","40.7296324","-73.9869729","false","false","false","true","false","true","false","false","false","false","false","true","false","false"
"3c:5c:f1:07:0d:07","","5805","40.7296324","-73.9869729","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"18:7c:0b:49:a7:4c","Spectrum","5260","40.7456465","-73.9753128","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"3c:5c:f1:07:0d:03","","5805","40.7296324","-73.9869729","false","false","false","false","false","false","true","false","false","false","false","true","false","false"
"c4:f1:74:77:86:06","R7K-5G","5320","40.7296324","-73.9869729","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"04:a2:22:f2:90:a3","Fios-8PLrL-5g2","5280","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"c4:f1:74:77:86:05","","5805","40.7296324","-73.9869729","false","false","false","false","false","false","true","false","false","false","false","true","false","false"
"04:a2:22:f2:90:a2","Fios-8PLrL-5g","5660","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"c4:f1:74:77:86:04","","2412","40.7296324","-73.9869729","false","false","false","false","false","false","true","false","false","false","false","true","false","false"
"24:79:2a:2e:8c:7c","Spectrum Mobile","5280","40.7456465","-73.9753128","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"12:3f:0b:e2:3c:07","","2437","40.7225569","-73.9550405","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"5c:8f:e0:03:87:e6","happyhome-5","5745","40.7160743","-73.9954326","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"c4:f1:74:77:86:08","R7K-5G","5805","40.7296324","-73.9869729","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"c4:f1:74:77:86:07","R7K-5G","2412","40.7296324","-73.9869729","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"40:e1:e4:3d:f7:e8","Jazz Club","5745","40.7296324","-73.9869729","false","true","false","true","false","false","false","false","false","false","false","true","false","false"
"84:18:3a:94:ea:ec","Spectrum Free Trial","5765","40.7127802","-74.0160768","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"3c:37:86:6b:91:19","ARLO_VMB_4562581827","5180","40.7296324","-73.9869729","false","true","false","true","false","false","false","false","true","false","false","true","false","false"
"40:e1:e4:3d:f7:e7","Jazz Club","5200","40.7296324","-73.9869729","false","true","false","true","false","false","false","false","false","false","false","true","false","false"
"34:53:d2:d0:92:85","SpectrumSetup-7E","5785","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"20:f1:9e:35:0e:b2","ARRIS-4A49-5G","5240","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"60:d0:2c:23:64:bc","#DwntwnAllianceFreeWiFi","5240","40.7092419","-74.0107596","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"b8:f8:53:a1:85:1f","Fios-8Fv2R","5660","40.7296324","-73.9869729","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"a4:97:33:08:7b:46","Luka","5785","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"3c:bd:c5:2f:ce:4c","Fk1014","5300","40.7488859","-73.940882","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"38:ff:36:c8:99:dd","","5805","40.7247562","-73.9572912","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"38:ff:36:c8:99:dc","Leuca","5805","40.7247562","-73.9572912","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"38:ff:36:c8:99:da","","2462","40.7247562","-73.9572912","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"28:bd:89:f5:77:64","GearyHouse","2462","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"b8:f8:53:e0:fa:6a","Fios-JtZJ5","2437","40.7247562","-73.9572912","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"28:bd:89:f5:77:60","GearyHouse","5180","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"32:8d:cb:70:34:a5","","5260","40.7092419","-74.0107596","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"fc:5b:39:1b:25:cf","Brookfield Place","5260","40.7127802","-74.0160768","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"9c:3d:cf:7e:59:02","Artsbrookfield-5G","5180","40.7127802","-74.0160768","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"b8:50:01:ed:97:83","","5745","40.7092419","-74.0107596","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"f6:c3:2a:92:22:df","","2417","40.7160743","-73.9954326","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"b8:50:01:ed:97:84","","5745","40.7092419","-74.0107596","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"b8:50:01:ed:97:82","CV-CORP","5745","40.7092419","-74.0107596","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"72:a2:22:de:8a:51","kube","5805","40.7600849","-73.9649122","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"b8:50:01:ed:97:80","CONVENE","5745","40.7092419","-74.0107596","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"30:87:d9:e0:f4:48","Carrier WiFi2","2462","40.7600849","-73.9649122","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"b8:f8:53:a1:85:20","Fios-8Fv2R","5260","40.7296324","-73.9869729","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"e4:c3:2a:26:74:a2","pain in the ass","2432","40.7296324","-73.9869729","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"72:bd:c5:08:d1:ee","","5280","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"ec:8c:a2:d6:86:d8","Carrier WiFi2","2462","40.7600849","-73.9649122","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"6e:d7:9a:c8:b0:7a","Rays Guest","5745","40.7296324","-73.9869729","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"62:38:e0:e0:e5:b5","Linksys00785-guest","2432","40.7296324","-73.9869729","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"66:38:e0:7f:36:14","Tardis-guest","2422","40.7510079","-73.9404956","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"b8:f8:53:c1:fb:c0","Fios-xVy7T","5320","40.7600849","-73.9649122","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"f4:69:42:8a:ec:74","I dont have wifi","5220","40.7160743","-73.9954326","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"e4:c0:e2:64:ba:5f","SpectrumSetup-58","5220","40.7418223","-73.9185727","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"e4:c0:e2:64:ba:5e","SpectrumSetup-58","2462","40.7418223","-73.9185727","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"d2:40:ef:cb:45:1f","DIRECT-LH-Car_89fe","2462","40.7160743","-73.9954326","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"7a:8a:20:d7:4f:2e","Dr Devices","2437","40.7127802","-74.0160768","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"7e:67:0e:34:fe:69","","5700","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"10:da:43:b5:d2:e6","NETGEAR96-5G","5765","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"6a:bd:c5:1c:48:58","","5805","40.7160743","-73.9954326","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"3c:bd:c5:31:42:ac","Fios-FT2Xv","5300","40.7456465","-73.9753128","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"b8:f8:53:7e:73:04","Fios-LjM9k","5300","40.7510079","-73.9404956","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"b8:f8:53:7e:73:03","Fios-LjM9k","5805","40.7510079","-73.9404956","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"e8:9f:80:18:36:02","Like, Whatever","5200","40.7459372","-73.92002","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"e8:9f:80:18:36:01","Like, Whatever","2447","40.7459372","-73.92002","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"38:90:a5:a6:fc:6f","Berklee-Guest","5280","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"b8:f8:53:ad:a5:ef","Fios-6D7rB","5805","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"74:3e:2b:61:b6:cc","WiFi Secure","5280","40.7645875","-73.9878166","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"ec:8c:a2:ef:b8:4c","Warwick_Admin","5240","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"bc:82:5d:7b:56:eb","WiFi Hotspot 8642","2412","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"0c:73:29:ed:9f:8a","SpectrumSetup-89","5785","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"22:32:33:1c:3b:50","DIRECT-Nexar(5G)-0b09d0","5240","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"24:c9:a1:ce:e5:9c","Spectrum","5765","40.7645875","-73.9878166","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"7c:db:98:03:08:dd","SpectrumSetup-DE","5220","40.7634443","-73.999797","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"c6:9e:38:db:03:d9","","5260","40.7645875","-73.9878166","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"84:a0:6e:af:1f:86","MySpectrumWiFi80-2G","2412","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"84:a0:6e:af:1f:87","MySpectrumWiFi80-5G","5785","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"a6:18:98:13:33:af","","5500","40.7645875","-73.9878166","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"f4:69:42:5b:0d:28","Jarvis","5785","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"4c:ed:fb:7a:a6:34","mondevices_5G","5785","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"20:9a:7d:e8:e6:66","SpectrumSetup-60","2462","40.7634443","-73.999797","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"20:9a:7d:e8:e6:67","SpectrumSetup-60","5785","40.7634443","-73.999797","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"f8:e7:1e:2d:44:cc","Virgo_BC","5500","40.7645875","-73.9878166","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"2c:d0:2d:c2:6f:cb","","5320","40.7645875","-73.9878166","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"2c:d0:2d:c2:6f:cd","knollipt","5320","40.7645875","-73.9878166","false","true","false","true","false","false","false","false","false","false","false","true","false","false"
"2c:d0:2d:c2:6f:cc","SONOS-AV","5320","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"2c:d0:2d:c2:6f:cf","KnollMobile","5320","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"2c:d0:2d:c2:6f:ce","KnollGuest","5320","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"10:0c:6b:de:c2:98","NETGEAR20","2427","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"6c:99:61:d8:cc:8f","SpectrumSetup-88","5785","40.7634443","-73.999797","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"f2:c8:14:67:b2:fe","DIRECT-Nexar(5G)-4c08d0","5220","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"56:3a:0e:2e:29:28","","5825","40.7645875","-73.9878166","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"44:94:fc:42:a0:9e","GenisysSoftware5","5765","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"fc:db:21:0b:2b:07","Driver Hotspot","2437","40.7634443","-73.999797","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"d8:38:fc:8f:71:2c","Warwick_Admin","5200","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"30:87:d9:df:90:bc","Carrier WiFi2","5540","40.7645875","-73.9878166","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"d8:38:fc:8f:71:1c","Warwick_Admin","5220","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"ec:8c:a2:2f:b8:4c","Warwick_Lobby","5240","40.7645875","-73.9878166","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"ec:8c:a2:2f:b8:4d","Warwick_Conference","5240","40.7645875","-73.9878166","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"38:94:ed:5b:18:f2","bankrobber","2422","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"60:38:e0:a8:b0:03","The 80s Arcade","2427","40.7634443","-73.999797","false","true","false","true","false","false","false","false","true","false","false","true","false","false"
"62:01:94:bc:34:41","LEDnetBC3441","2412","40.7645875","-73.9878166","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"30:87:d9:01:ec:5c","RxSenseWIFI","5220","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"18:78:d4:66:8f:00","Fios-YDV2A-5G","5745","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"d8:38:fc:0f:61:4c","Warwick_Guest","5240","40.7645875","-73.9878166","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"72:f8:53:17:31:5d","","5280","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"d8:38:fc:d6:1b:2c","Carrier WiFi2","5320","40.7645875","-73.9878166","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"74:3e:2b:68:bc:dc","LinkNYC Free Wi-Fi","5660","40.7645875","-73.9878166","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"a6:18:98:13:12:e5","","5680","40.7645875","-73.9878166","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"74:3e:2b:21:a2:0c","WiFi Guest","5600","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"3c:13:cc:82:38:ee","KnollGuest","5320","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"3c:13:cc:82:38:ed","knollipt","5320","40.7645875","-73.9878166","false","true","false","true","false","false","false","false","false","false","false","true","false","false"
"d8:38:fc:56:1b:cc","LinkNYC Free Wi-Fi","5660","40.7645875","-73.9878166","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"18:4b:0d:53:59:8c","","5180","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"18:4b:0d:53:59:8d","RitzCarlton_GUEST","5180","40.7645875","-73.9878166","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"6e:3a:0e:53:a9:35","CityMD","5720","40.7645875","-73.9878166","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"2c:e6:cc:a2:98:98","POSMusica","2427","40.7634443","-73.999797","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"f0:b0:52:18:98:fc","att-wifi","5520","40.7645875","-73.9878166","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"ec:8c:a2:54:97:ac","Warwick_Guest","5745","40.7645875","-73.9878166","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"30:87:d9:1f:90:5c","Carrier WiFi","5540","40.7645875","-73.9878166","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"30:87:d9:1f:90:5d","Carrier WiFi4","5540","40.7645875","-73.9878166","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"aa:46:8d:35:e1:62","RE","5825","40.7645875","-73.9878166","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"94:ff:3c:11:90:c2","HCC_Guest","5765","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"94:ff:3c:11:90:c1","HCC_Employees","5765","40.7645875","-73.9878166","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"ec:8c:a2:d4:93:dc","Warwick_Admin","5805","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"fc:7f:f1:82:f7:12","corp-secure","5500","40.7645875","-73.9878166","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"78:67:0e:11:49:8f","Verizon_Z3WHC6","5745","40.7645875","-73.9878166","false","false","false","true","false","false","false","false","true","false","false","true","false","false"
"38:ff:36:52:85:bc","TDS_GUEST","5560","40.7634443","-73.999797","false","false","false","true","false","false","false","false","false","false","true","true","false","false"
